Source_File_Name,Source_Path,Detected_Source_Type,Detected_Period,Report_Month,Snapshot_Date,Community_Scope,Rows_Extracted,Status,Notes
02 - RISE - Box Score-11.xlsx,/Users/jacheflin/Documents/Playground/outputs/atlas_uploads/html_runs/20260430_171013/_source_uploads/02 - RISE - Box Score-11.xlsx,Box Score,2026-04-01,2026-04-01,,"BAR, BAY, CIT, DOR, FLO, GKP, NOC, SER, STA, VIE",405,OK,Parsed Box Score workbook.
